Order ID,Cust ID,Gender,Age,Age-Group,Month,Status,Channel ,Category,Size,Qty,Amount,ship-city,ship-state
408-1491960-2928355,1491960,Women,33,Senior,Feb,Delivered,Flipkart,Top,S,1,432,CHENNAI,TAMIL NADU
403-1728616-5496359,1728616,Women,67,Adult,Feb,Delivered,Flipkart,Kurta,L,1,405,THANE,MAHARASHTRA
404-7045672-7519514,7045672,Women,65,Adult,Feb,Delivered,Amazon,Kurta,XL,1,459,HYDERABAD,TELANGANA
404-3804279-5941153,3804279,Women,24,Teen,Feb,Delivered,Myntra,Kurta,L,1,399,PUNE,MAHARASHTRA
406-7312427-2869146,7312427,Women,52,Adult,Feb,Delivered,Flipkart,Kurta,XL,1,563,BENGALURU,KARNATAKA
171-1649895-6695561,1649895,Women,43,Senior,Feb,Delivered,Amazon,Set,XL,1,682,PATIALA,PUNJAB
403-9915678-7868328,9915678,Men,35,Senior,Feb,Delivered,Nalli,Set,M,1,696,NARSAMPET,TELANGANA
404-6024790-6660341,6024790,Women,69,Adult,Feb,Delivered,Flipkart,Kurta,L,1,736,PILANI TOWN,RAJASTHAN
406-8179166-1865932,8179166,Men,32,Senior,Feb,Delivered,Flipkart,Western,XL,1,744,KOLHAPUR,MAHARASHTRA
403-7132829-2857162,7132829,Men,58,Adult,Feb,Delivered,Nalli,Western,L,1,825,HYDERABAD,TELANGANA
408-9974894-8921920,9974894,Men,23,Teen,Feb,Delivered,Meesho,Set,L,1,478,MUMBAI,MAHARASHTRA
408-5958160-9010761,5958160,Women,33,Senior,Feb,Delivered,Ajio,Kurta,XL,1,389,BHADRACHALAM,TELANGANA
171-5208536-1189924,5208536,Women,43,Senior,Feb,Delivered,Flipkart,Kurta,M,1,399,PIMPRI CHINCHWAD,MAHARASHTRA
171-5208536-1189924,5208536,Women,69,Adult,Feb,Delivered,Amazon,Set,XL,1,597,PAURI,UTTARAKHAND
405-0058231-0009951,58231,Men,67,Adult,Feb,Delivered,Flipkart,Set,L,1,543,BENGALURU,KARNATAKA
404-3199701-0996344,3199701,Women,33,Senior,Feb,Returned,Flipkart,Set,XL,1,589,BENGALURU,KARNATAKA
406-3554449-1991512,3554449,Women,35,Senior,Feb,Delivered,Flipkart,Set,XXL,1,684,DEOGHAR,JHARKHAND
404-8428710-5032369,8428710,Men,21,Teen,Feb,Delivered,Nalli,Set,S,1,675,RISHRA,WEST BENGAL
402-8085045-4713921,8085045,Men,44,Senior,Feb,Delivered,Flipkart,Set,L,1,788,DAVANAGERE,KARNATAKA
407-1597736-9329928,1597736,Women,18,Teen,Feb,Delivered,Amazon,Set,S,1,648,CHENNAI,TAMIL NADU
408-6048029-7680303,6048029,Men,42,Senior,Feb,Delivered,Amazon,Saree,Free,1,629,NEW DELHI,DELHI
407-5109242-4792318,5109242,Women,36,Senior,Feb,Delivered,Flipkart,Kurta,S,1,597,NEW DELHI,DELHI
402-0128967-8249171,128967,Women,30,Senior,Feb,Delivered,Ajio,Set,S,1,999,NAVI MUMBAI,MAHARASHTRA
402-8636844-1717966,8636844,Women,40,Senior,Feb,Delivered,Amazon,Set,L,1,521,GURUGRAM,HARYANA
408-1945612-2753117,1945612,Women,21,Teen,Feb,Delivered,Myntra,Kurta,L,1,665,CUTTACK,ODISHA
407-0018349-4593114,18349,Men,30,Senior,Feb,Delivered,Amazon,Set,S,1,666,BANGALORE,KARNATAKA
403-2393596-7999552,2393596,Women,61,Adult,Feb,Delivered,Flipkart,Kurta,L,1,436,JABALPUR,MADHYA PRADESH
403-1539849-9521931,1539849,Women,20,Teen,Feb,Delivered,Myntra,Kurta,S,1,761,CHENNAI,TAMIL NADU
408-2517234-0130748,2517234,Men,23,Teen,Feb,Delivered,Amazon,Set,XL,1,597,CHANDIGARH,CHANDIGARH
408-1641403-7417920,1641403,Women,25,Teen,Feb,Delivered,Others,Set,XS,1,899,CHENNAI,TAMIL NADU
403-0920584-3023512,920584,Women,69,Adult,Feb,Returned,Nalli,Kurta,XL,1,521,MUMBAI,MAHARASHTRA
171-5417047-0837945,5417047,Men,67,Adult,Feb,Delivered,Flipkart,Set,XL,1,635,NEW DELHI,DELHI
406-1968098-3586748,1968098,Women,23,Teen,Feb,Delivered,Others,Top,XL,1,259,KOLKATA,WEST BENGAL
406-1968098-3586748,1968098,Women,69,Adult,Feb,Delivered,Nalli,Set,XL,1,560,ANAND,GUJARAT
405-1559320-2223543,1559320,Men,66,Adult,Feb,Delivered,Amazon,Set,XL,1,1419,KALYAN,MAHARASHTRA
405-8020656-7159555,8020656,Men,42,Senior,Feb,Delivered,Amazon,Set,S,1,597,KOTDWARA,UTTARAKHAND
406-8645096-8081964,8645096,Women,24,Teen,Feb,Delivered,Flipkart,Set,XXL,2,1518,TENKASI,TAMIL NADU
404-3842578-6877961,3842578,Women,28,Teen,Feb,Delivered,Flipkart,Kurta,XXL,1,319,SINGRAULI,MADHYA PRADESH
171-9847661-2953134,9847661,Women,33,Senior,Feb,Delivered,Ajio,Set,M,1,1442,NAVI MUMBAI,MAHARASHTRA
171-8727763-6081159,8727763,Women,44,Senior,Feb,Delivered,Amazon,Top,XS,1,545,COIMBATORE,TAMIL NADU
408-7576876-4819510,7576876,Women,20,Teen,Feb,Delivered,Amazon,Set,M,1,1523,PUNE,MAHARASHTRA
408-7576876-4819510,7576876,Men,24,Teen,Feb,Delivered,Amazon,Set,XXL,1,824,BENGALURU,KARNATAKA
171-1411188-1407509,1411188,Women,40,Senior,Feb,Delivered,Flipkart,Set,XL,1,622,COIMBATORE,TAMIL NADU
408-0481233-1717150,481233,Men,71,Adult,Feb,Delivered,Amazon,Set,XL,1,968,THANE,MAHARASHTRA
407-3367020-6277949,3367020,Women,45,Senior,Feb,Delivered,Myntra,Kurta,XL,1,568,BENGALURU,KARNATAKA
408-0637950-7849108,637950,Women,37,Senior,Feb,Delivered,Amazon,Kurta,S,1,399,NOIDA,UTTAR PRADESH
403-4078663-5806709,4078663,Women,70,Adult,Feb,Delivered,Amazon,Set,M,1,899,KANPUR,UTTAR PRADESH
402-3864052-2309112,3864052,Women,36,Senior,Feb,Delivered,Myntra,Kurta,S,1,399,KOLKATA,WEST BENGAL
407-9438304-1068309,9438304,Women,31,Senior,Feb,Delivered,Ajio,Kurta,L,1,471,CHENNAI,TAMIL NADU
406-6723426-6096369,6723426,Women,69,Adult,Feb,Delivered,Myntra,Set,XL,1,759,KESINGA,ODISHA
405-3847830-7156350,3847830,Women,78,Adult,Feb,Delivered,Flipkart,Kurta,S,1,544,KOTTAYAM,KERALA
408-1066156-8936321,1066156,Women,70,Adult,Feb,Delivered,Amazon,Kurta,XL,1,292,BANGLA CHOURAHA,UTTAR PRADESH
404-6383906-7553154,6383906,Women,19,Teen,Feb,Delivered,Nalli,Kurta,XXL,1,382,BENGALURU,KARNATAKA
404-5000235-9904303,5000235,Women,69,Adult,Feb,Delivered,Flipkart,Kurta,L,1,399,NEW DELHI,DELHI
406-1461806-0089914,1461806,Women,30,Senior,Feb,Delivered,Myntra,Kurta,L,1,376,KHACHAROD,MADHYA PRADESH
408-3884762-7031551,3884762,Women,43,Senior,Feb,Delivered,Myntra,Set,S,1,569,GURUGRAM,HARYANA
407-7559398-8838724,7559398,Women,74,Adult,Feb,Delivered,Myntra,Top,L,1,758,PANIPAT,HARYANA
405-8043331-0333902,8043331,Women,56,Adult,Feb,Delivered,Amazon,Kurta,XXL,1,517,BENGALURU,KARNATAKA
407-8938744-4848320,8938744,Women,62,Adult,Feb,Delivered,Flipkart,Set,XS,1,763,NALGONDA,TELANGANA
404-3197292-0464345,3197292,Women,77,Adult,Feb,Delivered,Meesho,Kurta,S,1,315,RAJKOT,GUJARAT
408-2121674-9369957,2121674,Women,28,Teen,Feb,Delivered,Meesho,Kurta,XXL,1,319,CHENNAI,TAMIL NADU
405-8803177-4905954,8803177,Women,46,Senior,Feb,Delivered,Amazon,Set,M,1,635,MUMBAI,MAHARASHTRA
408-0476170-2993928,476170,Women,54,Adult,Feb,Delivered,Flipkart,Kurta,XL,1,399,CHENNAI,TAMIL NADU
408-0258220-0111520,258220,Women,23,Teen,Feb,Delivered,Myntra,Kurta,XL,1,827,KATTANAM,KERALA
404-9834593-3673118,9834593,Men,23,Teen,Feb,Delivered,Myntra,Saree,Free,1,969,ROORKEE,UTTARAKHAND
404-9834593-3673118,9834593,Men,30,Senior,Feb,Delivered,Amazon,Western,XL,1,791,CHENNAI,TAMIL NADU
404-5512154-4215569,5512154,Men,42,Senior,Feb,Delivered,Myntra,Set,XL,1,680,BENGALURU,KARNATAKA
407-9125500-2039547,9125500,Men,30,Senior,Feb,Delivered,Myntra,Western,M,1,744,MALDA,WEST BENGAL
408-6804424-1498744,6804424,Women,47,Senior,Feb,Delivered,Flipkart,Set,XL,1,788,HYDERABAD,TELANGANA
403-1210157-3629145,1210157,Women,48,Senior,Feb,Delivered,Flipkart,Kurta,XS,1,376,DIBRUGARH,ASSAM
406-3686141-1898758,3686141,Women,58,Adult,Feb,Delivered,Myntra,Set,XXL,1,529,VISAKHAPATNAM,ANDHRA PRADESH
406-0353110-0849168,353110,Women,27,Teen,Feb,Delivered,Amazon,Set,L,1,1369,VARKALA,KERALA
408-4788556-5759537,4788556,Women,27,Teen,Feb,Delivered,Amazon,Kurta,M,1,526,NOIDA,UTTAR PRADESH
408-4788556-5759537,4788556,Women,31,Senior,Feb,Delivered,Flipkart,Set,XS,1,1309,BHUBANESWAR,ODISHA
403-4014721-7483533,4014721,Women,30,Senior,Feb,Delivered,Flipkart,Set,XS,1,599,PUDUCHERRY,PUDUCHERRY
408-2109845-3685105,2109845,Women,29,Teen,Feb,Delivered,Flipkart,Kurta,M,1,318,COIMBATORE,TAMIL NADU
408-8393780-3313941,8393780,Men,58,Adult,Feb,Delivered,Myntra,Set,XL,1,597,PUNE,MAHARASHTRA
404-3261566-3712304,3261566,Women,35,Senior,Feb,Refunded,Flipkart,Top,XXL,1,487,NOIDA,UTTAR PRADESH
403-9559912-0487554,9559912,Men,43,Senior,Feb,Delivered,Amazon,Western,L,1,690,BENGALURU,KARNATAKA
402-8704608-2106708,8704608,Men,37,Senior,Feb,Delivered,Amazon,Western,M,1,771,GHAZIPUR,UTTAR PRADESH
405-2835480-5069156,2835480,Men,73,Adult,Feb,Delivered,Amazon,Western,XL,1,885,KACHCHH,GUJARAT
171-3430983-7558757,3430983,Women,73,Adult,Feb,Delivered,Nalli,Kurta,M,1,292,HYDERABAD,TELANGANA
171-3430983-7558757,3430983,Women,75,Adult,Feb,Delivered,Amazon,Set,XXL,1,582,CHENNAI,TAMIL NADU
404-3601115-3961161,3601115,Men,23,Teen,Feb,Delivered,Amazon,Set,L,1,1126,NEW DELHI,DELHI
171-7150811-3233909,7150811,Women,29,Teen,Feb,Delivered,Nalli,Set,L,1,1099,CHENNAI,TAMIL NADU
402-9846007-6754734,9846007,Women,37,Senior,Feb,Delivered,Myntra,Kurta,M,1,544,BARASAT,WEST BENGAL
402-1645108-3973939,1645108,Women,33,Senior,Feb,Delivered,Myntra,Set,M,1,698,BENGALURU,KARNATAKA
406-7253886-7655534,7253886,Women,30,Senior,Feb,Delivered,Ajio,Kurta,XL,1,635,MUMBAI,MAHARASHTRA
406-8704125-0468324,8704125,Women,21,Teen,Feb,Delivered,Amazon,Set,XXL,1,664,MOHALI,PUNJAB
403-3629337-1463515,3629337,Men,19,Teen,Feb,Delivered,Nalli,Western,S,1,690,BENGALURU,KARNATAKA
402-8222164-6285169,8222164,Women,29,Teen,Feb,Delivered,Ajio,Kurta,L,1,301,KOZHIKODE,KERALA
402-8182637-6286701,8182637,Women,24,Teen,Feb,Delivered,Amazon,Set,M,1,1432,LUCKNOW,UTTAR PRADESH
171-3354315-6851567,3354315,Women,36,Senior,Feb,Delivered,Amazon,Set,M,1,1648,CHENNAI,TAMIL NADU
403-5838727-7053911,5838727,Men,23,Teen,Feb,Delivered,Myntra,Set,XL,1,635,BAREILLY,UTTAR PRADESH
407-6427060-8880329,6427060,Women,48,Senior,Feb,Delivered,Amazon,Set,M,1,759,LUCKNOW,UTTAR PRADESH
403-6241879-0300356,6241879,Women,76,Adult,Feb,Delivered,Flipkart,Top,XL,1,550,FARIDABAD,HARYANA
407-5272440-2440346,5272440,Women,40,Senior,Feb,Delivered,Flipkart,Kurta,XS,1,449,BARASAT,WEST BENGAL
406-8753674-3278703,8753674,Women,76,Adult,Feb,Delivered,Flipkart,Kurta,L,1,709,MUMBAI,MAHARASHTRA
408-4964879-4976311,4964879,Women,64,Adult,Feb,Delivered,Meesho,Kurta,S,1,544,MUMBAI,MAHARASHTRA
404-4833626-9845143,4833626,Women,43,Senior,Feb,Refunded,Myntra,Kurta,M,1,353,PUNE,MAHARASHTRA
404-4833626-9845143,4833626,Women,64,Adult,Feb,Delivered,Meesho,Top,XL,1,464,PUNE,MAHARASHTRA
403-3081722-6683542,3081722,Men,22,Teen,Feb,Delivered,Flipkart,Set,XL,1,474,VADODARA,GUJARAT
403-3081722-6683542,3081722,Women,40,Senior,Feb,Delivered,Others,Set,XL,1,635,VARANASI,UTTAR PRADESH
404-7969770-6304333,7969770,Women,34,Senior,Feb,Delivered,Flipkart,Top,S,1,908,MUGHALSARAI,UTTAR PRADESH
406-9936901-0736368,9936901,Women,20,Teen,Feb,Delivered,Amazon,Kurta,XL,1,486,MUMBAI,MAHARASHTRA
403-0345679-5568310,345679,Men,22,Teen,Feb,Delivered,Myntra,Western,XS,1,791,CHENNAI,TAMIL NADU
403-0231050-6639545,231050,Women,36,Senior,Feb,Delivered,Amazon,Kurta,L,1,399,THOOTHUKKUDI,TAMIL NADU
406-3574462-2273901,3574462,Women,57,Adult,Feb,Delivered,Myntra,Set,XS,1,635,NELLORE,ANDHRA PRADESH
402-8942599-2434714,8942599,Women,35,Senior,Feb,Delivered,Amazon,Kurta,XXL,1,518,CHENNAI,TAMIL NADU
402-0298764-7841153,298764,Men,43,Senior,Feb,Delivered,Amazon,Set,S,1,764,PATTIOM,KERALA
406-1430292-8186711,1430292,Men,52,Adult,Feb,Delivered,Flipkart,Set,XS,1,499,BENGALURU,KARNATAKA
402-9765450-1019563,9765450,Men,30,Senior,Feb,Delivered,Flipkart,Western,XL,1,1091,MUMBAI,MAHARASHTRA
404-6360560-2597956,6360560,Women,61,Adult,Feb,Delivered,Flipkart,Kurta,XL,1,836,BANGALORE,KARNATAKA
402-2654075-5907514,2654075,Men,37,Senior,Feb,Delivered,Myntra,Set,S,1,999,NEW DELHI,DELHI
404-3285460-2207568,3285460,Women,26,Teen,Feb,Delivered,Amazon,Kurta,XL,1,589,GHAZIABAD,UTTAR PRADESH
407-8653761-9258748,8653761,Men,28,Teen,Feb,Delivered,Amazon,Western,S,1,588,HYDERABAD,TELANGANA
405-6241148-2085149,6241148,Men,20,Teen,Feb,Delivered,Flipkart,Western,M,1,885,BHUBANESWAR,ODISHA
407-0344139-9241175,344139,Women,28,Teen,Feb,Delivered,Amazon,Kurta,XL,1,696,FARIDABAD,HARYANA
402-5155109-0162734,5155109,Men,22,Teen,Feb,Delivered,Ajio,Set,L,1,698,THANE,MAHARASHTRA
402-0601747-4049921,601747,Women,30,Senior,Feb,Delivered,Amazon,Set,L,1,1111,NEW DELHI,DELHI
171-4896628-8794748,4896628,Women,61,Adult,Feb,Delivered,Myntra,Kurta,L,2,942,BENGALURU,KARNATAKA
404-5420998-9164361,5420998,Women,64,Adult,Feb,Delivered,Amazon,Set,L,1,1075,SRINAGAR,JAMMU & KASHMIR
405-3465795-6162742,3465795,Women,46,Senior,Feb,Delivered,Myntra,Set,L,1,635,NAGPUR,MAHARASHTRA
405-0517719-8841957,517719,Women,43,Senior,Feb,Delivered,Myntra,Set,L,1,1099,NEW DELHI,DELHI
404-9028082-2274742,9028082,Women,20,Teen,Feb,Delivered,Amazon,Set,XXL,1,477,VASAI VIRAR,MAHARASHTRA
404-8439223-0826752,8439223,Men,22,Teen,Feb,Delivered,Amazon,Western,L,1,735,MANANTHAVADY,KERALA
408-8749697-9212310,8749697,Women,23,Teen,Feb,Delivered,Ajio,Top,XL,1,693,ROORKEE,UTTARAKHAND
171-8556323-2942767,8556323,Men,24,Teen,Feb,Delivered,Flipkart,Set,XXL,1,641,MUMBAI,MAHARASHTRA
402-9764780-2245930,9764780,Women,34,Senior,Feb,Delivered,Amazon,Kurta,M,1,471,BENGALURU,KARNATAKA
405-4764751-5961129,4764751,Women,25,Teen,Feb,Delivered,Myntra,Set,S,1,737,NEW DELHI,DELHI
406-4264668-4239520,4264668,Women,42,Senior,Feb,Delivered,Amazon,Kurta,M,1,487,BENGALURU,KARNATAKA
403-2472724-8466760,2472724,Women,37,Senior,Feb,Delivered,Ajio,Top,XS,1,749,GANDHINAGAR,GUJARAT
406-0793996-5031505,793996,Men,36,Senior,Feb,Delivered,Flipkart,Western,M,1,735,KUMARAPURAM,KERALA
171-9368643-4137150,9368643,Women,33,Senior,Feb,Delivered,Ajio,Kurta,S,1,597,COIMBATORE,TAMIL NADU
406-9262399-2891562,9262399,Women,20,Teen,Feb,Delivered,Meesho,Kurta,XL,1,376,CHENNAI,TAMIL NADU
407-2068657-3065119,2068657,Women,36,Senior,Feb,Delivered,Myntra,Kurta,XS,1,399,GUWAHATI,ASSAM
171-9829116-1804345,9829116,Women,69,Adult,Feb,Delivered,Amazon,Kurta,L,1,459,HYDERABAD,TELANGANA
171-5392191-8009163,5392191,Women,43,Senior,Feb,Delivered,Meesho,Kurta,XS,1,376,NEW DELHI,DELHI
402-8731113-0469131,8731113,Men,29,Teen,Feb,Delivered,Amazon,Set,M,1,715,GHAZIABAD,UTTAR PRADESH
407-5076901-3886730,5076901,Men,48,Senior,Feb,Delivered,Amazon,Western,M,1,771,THANE,MAHARASHTRA
407-9273415-3847564,9273415,Women,58,Adult,Feb,Delivered,Flipkart,Ethnic Dress,L,1,690,THANE DIST,MAHARASHTRA
404-0392982-8177161,392982,Women,44,Senior,Feb,Delivered,Amazon,Set,XL,1,684,CHENNAI,TAMIL NADU
406-1132060-1332304,1132060,Women,48,Senior,Feb,Delivered,Amazon,Kurta,S,1,355,KURNOOL,ANDHRA PRADESH
403-7088628-5419505,7088628,Women,23,Teen,Feb,Delivered,Amazon,Kurta,S,1,301,BENGALURU,KARNATAKA
171-2011255-6247557,2011255,Women,33,Senior,Feb,Delivered,Myntra,Top,XXL,1,387,HYDERABAD,TELANGANA
408-8835230-9490766,8835230,Women,36,Senior,Feb,Delivered,Amazon,Kurta,L,1,534,BARASAT,WEST BENGAL
408-0943806-4586738,943806,Women,54,Adult,Feb,Cancelled,Amazon,Kurta,S,1,399,KALYAN,MAHARASHTRA
406-3740806-2325952,3740806,Women,41,Senior,Feb,Delivered,Nalli,Kurta,S,1,449,KOLKATA,WEST BENGAL
406-9613664-8820366,9613664,Women,35,Senior,Feb,Delivered,Myntra,Kurta,L,1,316,KUMARAPALAYAM,TAMIL NADU
404-4876787-9903557,4876787,Women,45,Senior,Feb,Delivered,Meesho,Kurta,M,1,487,BHIWADI,RAJASTHAN
406-5826761-7246719,5826761,Women,45,Senior,Feb,Delivered,Flipkart,Set,XXL,1,824,CHENNAI,TAMIL NADU
407-9481328-3189144,9481328,Women,25,Teen,Feb,Delivered,Amazon,Set,S,1,1238,CHITTAURGARH,RAJASTHAN
407-6231491-4513161,6231491,Women,38,Senior,Feb,Returned,Amazon,Set,S,1,565,KOLKATA,WEST BENGAL
407-9437963-3330730,9437963,Women,30,Senior,Feb,Returned,Flipkart,Kurta,XL,1,325,COIMBATORE,TAMIL NADU
171-8412128-3239566,8412128,Women,40,Senior,Feb,Refunded,Amazon,Kurta,L,1,399,MUMBAI,MAHARASHTRA
407-6973695-7155506,6973695,Women,54,Adult,Feb,Delivered,Flipkart,Kurta,XL,1,376,GHAZIABAD,UTTAR PRADESH
171-2211129-9193126,2211129,Women,30,Senior,Feb,Cancelled,Myntra,Set,XXL,1,589,NABADWIP,WEST BENGAL
404-1057265-4579514,1057265,Men,76,Adult,Feb,Delivered,Flipkart,Western,M,1,744,HANUMAN JUNCTION,ANDHRA PRADESH
408-0104955-7132348,104955,Women,18,Teen,Feb,Delivered,Amazon,Top,XS,1,599,WARANGAL,TELANGANA
405-4152987-9222765,4152987,Women,72,Adult,Feb,Delivered,Amazon,Top,M,1,625,PANCHKULA,HARYANA
403-2434205-6020320,2434205,Women,27,Teen,Feb,Delivered,Amazon,Set,M,1,783,THANE,MAHARASHTRA
171-8225181-4893149,8225181,Women,42,Senior,Feb,Delivered,Ajio,Set,M,1,1523,DEVINAGAR,UTTAR PRADESH
402-6652433-9261162,6652433,Women,32,Senior,Feb,Delivered,Myntra,Set,XL,1,603,DEHRADUN,UTTARAKHAND
407-1340144-2090749,1340144,Women,58,Adult,Feb,Delivered,Ajio,Top,XXL,1,625,SOBHAGANJ,WEST BENGAL
171-3053327-9997160,3053327,Men,68,Adult,Feb,Delivered,Flipkart,Set,XXL,1,597,INDORE,MADHYA PRADESH
171-0252233-7702745,252233,Women,23,Teen,Feb,Cancelled,Amazon,Kurta,XL,1,345,MODINAGAR,UTTAR PRADESH
408-4410107-8555564,4410107,Women,47,Senior,Feb,Delivered,Amazon,Set,S,1,874,PALAI,KERALA
402-6403731-7551544,6403731,Women,26,Teen,Feb,Delivered,Myntra,Kurta,L,1,499,UPPAL,TELANGANA
402-5200351-3289125,5200351,Men,45,Senior,Feb,Delivered,Meesho,Set,L,1,1126,PITHORAGARH,UTTARAKHAND
406-8702230-0038740,8702230,Women,29,Teen,Feb,Returned,Others,Kurta,XS,1,544,KARIMNAGAR,TELANGANA
406-3955867-2137961,3955867,Men,21,Teen,Feb,Delivered,Ajio,Western,L,1,771,LUDHIANA,PUNJAB
404-4933836-8711561,4933836,Men,47,Senior,Feb,Delivered,Amazon,Western,XL,1,744,CHENNAI,TAMIL NADU
171-3606399-9763560,3606399,Women,78,Adult,Feb,Delivered,Amazon,Kurta,M,1,311,PUNE,MAHARASHTRA
407-7206548-8295531,7206548,Men,25,Teen,Feb,Delivered,Amazon,Western,M,1,791,NELLORE,ANDHRA PRADESH
404-9245117-9105942,9245117,Women,67,Adult,Feb,Delivered,Amazon,Kurta,XL,1,399,CHENNAI,TAMIL NADU
405-9934277-1442752,9934277,Women,19,Teen,Feb,Delivered,Myntra,Set,XL,1,799,NEW DELHI,DELHI
405-9934277-1442752,9934277,Women,28,Teen,Feb,Delivered,Amazon,Kurta,XXL,1,399,NELLORE,ANDHRA PRADESH
406-4106915-8447514,4106915,Women,26,Teen,Feb,Delivered,Myntra,Kurta,XS,1,399,BENGALURU,KARNATAKA
171-5940510-8989903,5940510,Men,28,Teen,Feb,Delivered,Amazon,Western,XL,1,885,COIMBATORE,TAMIL NADU
404-6870466-0036304,6870466,Women,61,Adult,Feb,Delivered,Nalli,Top,XXL,1,387,VADODARA,GUJARAT
407-1336966-3353166,1336966,Women,27,Teen,Feb,Delivered,Amazon,Set,S,1,597,CHENNAI,TAMIL NADU
407-4351422-6568349,4351422,Men,33,Senior,Feb,Delivered,Flipkart,Set,XS,1,654,THANE,MAHARASHTRA
408-7858631-3449921,7858631,Men,21,Teen,Feb,Delivered,Myntra,Western,XXL,1,870,KOLKATA,WEST BENGAL
407-6271408-5777109,6271408,Women,50,Adult,Feb,Delivered,Myntra,Set,XS,1,666,RAIPUR,CHHATTISGARH
407-6271408-5777109,6271408,Women,18,Teen,Feb,Delivered,Amazon,Set,XL,1,618,BHATKAL,KARNATAKA
407-3439347-0340314,3439347,Women,44,Senior,Feb,Delivered,Nalli,Kurta,L,1,645,NELLORE,ANDHRA PRADESH
402-1982639-0413931,1982639,Women,47,Senior,Feb,Delivered,Ajio,Bottom,XS,1,329,JOWAI,MEGHALAYA
406-6600567-5764322,6600567,Women,49,Senior,Feb,Delivered,Myntra,Kurta,XL,1,568,THANE,MAHARASHTRA
408-9862503-4769907,9862503,Women,22,Teen,Feb,Delivered,Flipkart,Set,XL,1,1115,GHAZIABAD,UTTAR PRADESH
404-9843497-4896334,9843497,Women,28,Teen,Feb,Delivered,Flipkart,Set,M,1,666,CHENNAI,TAMIL NADU
402-1663847-2012338,1663847,Men,49,Senior,Feb,Delivered,Others,Set,XL,1,764,NEW DELHI,DELHI
402-1663847-2012338,1663847,Women,22,Teen,Feb,Delivered,Meesho,Set,XL,1,750,LUDHIANA,PUNJAB
404-6734023-4514767,6734023,Women,32,Senior,Feb,Delivered,Flipkart,Kurta,XS,1,301,BHUBANESWAR,ODISHA
403-0094016-5991574,94016,Men,41,Senior,Feb,Delivered,Ajio,Set,L,1,1139,SILIGURI,WEST BENGAL
402-2492599-0310753,2492599,Women,53,Adult,Feb,Delivered,Flipkart,Set,XS,1,627,BELAGAVI,KARNATAKA
402-2492599-0310753,2492599,Women,67,Adult,Feb,Delivered,Ajio,Kurta,L,1,547,HYDERABAD,TELANGANA
408-6134478-2861103,6134478,Men,24,Teen,Feb,Delivered,Myntra,Western,XL,1,771,THIRUVANANTHAPURAM,KERALA
405-7733016-0049944,7733016,Women,33,Senior,Feb,Delivered,Myntra,Set,M,1,877,NEW DELHI,DELHI
405-5331497-1172308,5331497,Women,55,Adult,Feb,Delivered,Flipkart,Kurta,XL,1,458,RAE BARELI,UTTAR PRADESH
407-0468336-8826721,468336,Women,18,Teen,Feb,Delivered,Amazon,Kurta,XL,1,387,CHAMBA,HIMACHAL PRADESH
408-6212050-5453927,6212050,Women,33,Senior,Feb,Delivered,Amazon,Set,S,1,612,KHORDA,ODISHA
407-1382957-3286752,1382957,Women,19,Teen,Feb,Delivered,Amazon,Kurta,L,1,427,PUNE,MAHARASHTRA
407-0215875-6457944,215875,Women,26,Teen,Feb,Delivered,Flipkart,Top,L,1,599,MUMBAI,MAHARASHTRA
404-8048906-8602768,8048906,Men,31,Senior,Feb,Delivered,Flipkart,Western,XS,1,743,BENGALURU,KARNATAKA
403-5397179-8995521,5397179,Women,53,Adult,Feb,Delivered,Flipkart,Set,XXL,1,999,VIJAPURA,KARNATAKA
403-5346586-7500349,5346586,Women,37,Senior,Feb,Delivered,Flipkart,Set,XL,1,698,CHENNAI,TAMIL NADU
171-9601278-3433920,9601278,Men,57,Adult,Feb,Delivered,Myntra,Set,L,1,847,THANE,MAHARASHTRA
171-0609933-7056315,609933,Women,44,Senior,Feb,Delivered,Ajio,Kurta,XS,1,568,MUMBAI,MAHARASHTRA
407-2465986-8653100,2465986,Women,19,Teen,Feb,Delivered,Flipkart,Kurta,XS,1,657,BENGALURU,KARNATAKA
406-0511143-0279504,511143,Women,65,Adult,Feb,Delivered,Flipkart,Set,XXL,1,666,MUMBAI,MAHARASHTRA
405-9570632-3973165,9570632,Women,61,Adult,Feb,Delivered,Myntra,Blouse,L,1,665,AMBALA CANTT,HARYANA
407-9824842-4113110,9824842,Women,71,Adult,Feb,Delivered,Amazon,Ethnic Dress,L,1,388,NEW DELHI,DELHI
407-2831669-1065919,2831669,Women,49,Senior,Feb,Returned,Myntra,Kurta,XS,1,626,MADURAI,TAMIL NADU
406-5939141-2817106,5939141,Men,63,Adult,Feb,Cancelled,Amazon,Saree,Free,1,654,CHENNAI,TAMIL NADU
403-0570360-8189937,570360,Women,21,Teen,Feb,Delivered,Amazon,Kurta,XL,1,292,THANE,MAHARASHTRA
405-0682326-4961101,682326,Men,58,Adult,Feb,Delivered,Flipkart,Western,XL,1,761,KORBA,CHHATTISGARH
406-8894904-8488360,8894904,Women,61,Adult,Feb,Delivered,Flipkart,Kurta,S,1,477,CHENNAI,TAMIL NADU
408-5915893-4071522,5915893,Men,40,Senior,Feb,Delivered,Myntra,Set,M,1,646,GHAZIABAD,UTTAR PRADESH
408-6077342-2490732,6077342,Women,21,Teen,Feb,Delivered,Myntra,Kurta,XL,1,458,MUMBAI,MAHARASHTRA
